0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
"4306379393","440564478","2835990111","47807530","352359936","263363853","134081157","13595239","3594625","34995855","9946978","1362671","2738251","282351012","538757954","456036460","45684970","45685986","5671740","212687956","115091638","54612083","509129305","880160165","586357702","34804732","69496083","7095986","3935930","1351674328","4428414","1631323","6968359","16063522","4190759","9940881","5104276612","37719393","114665762","50276195","790105301","4730517586","568408746","107033705","106430996142","1802111931","14589290","24915680","54403569","12937477","12071705","25396199","3099604","25214012"
"294354342","48803696","101179702","1475520","15109579","1449924","4240024","327079","75726","1061716","105076","5703","136712","23684086","60752318","61981307","19431611","8007508","674326","20359734","12146184","4627436","46399843","68028502","101551051","5057744","3585544","303344","144270","86101159","291229","105043","444608","312877","115138","596247","187100483","380143","2925297","454457","23619516","173263965","12805803","1871651","9474223149","136918982","90455","167414","7336440","868741","1026026","915396","98803","342386"
"285899081826","32076617182","7526114987","79518191","1009135538","1128056780","444089249","64132268","10949067","118489949","26314839","4231161","10151334","20135551803","31777145404","24115808402","3115852006","2614572758","270903738","13356902285","10565365732","3694759407","31333752231","59546415427","52871636923","2320746871","3625440413","267309312","157227390","56807642293","105514831","40050405","473588696","269891209","171815685","428604048","136907770274","1015630923","487225767","186611098","891650290","10312999254","13337707332","1266548218","8220820280583","113165206870","23171982","91325312","3925048211","606432789","49305869","76790858","7098895","32447191"
"2145137196","266284470","45597831","814851","2418106","2787197","1935130","194263","120003","359490","582951","26584","22066","124863471","667786405","261065653","49557927","33824065","3424075","84435182","63363596","19495835","198834752","325037712","264673175","24654939","9570907","2434096","581733","199599515","958852","614823","964534","1089786","1857195","4229254","1031586611","2181199","4084514","774692","194284786","953288753","107964163","13902671","63161434154","1059454231","1109089","1047156","43834638","4149389","37450184","1752013","1257617","572352"
"624088943140","67251861738","75553321765","522579021","4858319033","5037379412","1762186464","359057450","63599705","668734383","150309279","18394495","57062732","35808525836","75826808592","43191183488","8736939253","9456748895","1188877783","27558683330","21455777386","6944599762","56965562092","97660504048","109745252537","4702106619","7307602726","1480204992","634175319","155760914573","799296112","242788427","2641082948","2188487084","535974747","1216932352","314260088409","8216346339","1304653342","553215363","5023183543","44148870075","57718578603","8256697711","18451445986671","254215659091","186663203","299370913","13536638803","1515254203","141167371","345611679","36566883","119404539"
"2527984684713","295425962021","491880218362","6418071200","45161463617","51979859573","20657273797","3266224163","557950340","6367823982","1131579463","183757917","469486261","180638187856","318656864356","223582004319","33982091513","23581695143","3307779958","96810762907","79577856430","26947886505","210554701456","368455240800","372509744812","15741579936","35482188810","4850037232","1786875562","548234606863","2606258380","660205438","7119644952","5211606730","1463926417","4344903090","1369443076930","17085042817","11096265370","5034135102","38075346973","351865576225","326971180469","24069192209","85477967058372","1210495242441","1826707282","3341841633","49368971360","5280787321","376094043","3045350826","351550530","822380105"
"78899669578","13174824759","9126608834","138780627","781926483","1267761016","531861969","88705063","20125530","152794038","43068848","6105845","11783029","5801681256","37007977075","10731539525","903662294","1216801058","104638451","4343102485","2518007821","1034820277","7725621132","14513654394","13019429935","1552327391","696532988","70424457","29397288","11230974245","44998172","12631122","112417697","91065599","30035998","60029279","63423978347","476343123","448445153","201269948","2642539171","30506622560","37538160090","790422223","3712331882195","34568355027","140826868","236828699","1738179839","127654247","16145408","217626867","24542653","67834665"
"3563733757","273910551","590221172","15295418","79000157","66988919","38252174","2395010","637620","11072100","2100477","319420","1095228","160819042","242474172","347382715","31004306","21081309","3203477","143249349","61746205","20417553","188638882","553812928","374662543","22581185","58270659","3981797","3177651","633412835","2828801","1000721","4726612","8286549","1053416","6177959","3036641529","12858337","30977611","17053046","78770308","722528702","158648334","22589205","68398018071","1498149500","1396082","11544145","50957746","4622111","1713728","14393655","285496","3432100"
"3950907","547128","217461","4161","26180","61508","45479","27144","267","40439","1497","287","232","355597","551694","381023","94433","73990","6133","157330","80036","60077","633730","1143549","467669","29842","26474","3467","3133","777736","1987","338","3790","5375","3244","6278","3046412","10318","6738","4774","49169","5094168","146628","69798","116711082","1621160","1096","2831","46294","6013","16183","9167","181","6825"
"4982062144","597588972","340108278","6151078","30547281","17411771","6022633","1678204","294523","4429192","630610","113227","494578","316507257","564155442","363352352","131781895","49084168","3883536","221909178","165477403","77446844","554831780","896450445","984196549","34126052","54014580","4626922","2519222","772241111","6462405","1587908","6471922","7084152","3459823","11321420","3427651539","24713536","26229348","3093673","168570665","810653428","235125028","62854141","177265105836","1786784997","1079289","3678150","77588872","8365796","2563263","2687867","178628","1354954"
"25557096075","3045739638","1172808389","8999997","140993688","66118090","64527964","10084066","1285150","14932627","4799821","440864","1207481","1753324860","3251066654","2430000173","470993027","299931954","37050800","1225994139","889568072","345245002","2612412358","5203918789","3728116072","215041223","290224135","17775631","13422320","5280825684","19904692","5267699","33914951","38974478","16588716","26220204","14221837922","63269604","36802491","13967264","371565908","1418985668","1358520902","130348532","693803430758","10510760368","6209393","19577921","317308788","68776899","14250186","11082772","1286222","5879426"
"2870036914638","70792128220","129222370789","1124704831","20161574620","13194671193","4015128782","2228323121","786260184","1154688861","284778854","38430238","89065354","43437604389","228229997884","204852620273","39457352818","6319306629","895852902","19962718504","13384614385","6905577119","36026189791","98723963129","62057840828","2654714060","8486419581","1037547697","401078377","92839760812","789166454","173800460","1303231109","1171566869","284496559","725547498","1243433412139","38748345900","2889385499","1286914182","14226501170","764323759168","1369766646490","8675370050","20585028959156","136952218299","728588278","1344715272","6028156500","2165171430","116219095","957295652","120402465","214826361"
"51877414908","238561145647","11092220574","244380404","1327540057","1633787987","904884123","172079558","35996968","322522931","91755004","11687613","24001322","2984629346","1758180543050","164555217603","598362152","422931832","45533123","7756728496","1595527581","724450264","5382861171","10174736463","7827160320","16786345195","975977699","104414696","65321965","18703690139","103450761","28089010","222254808","197338975","44997072","82464116","63782718103","850961374","788055692","296151712","3505877469","28243744256","1062799559960","1946190206","1577490278123","25009129002","279028857","401901217","24116918681","94829495","20280268","301782303","62873583","145450069"
"140535535116","9251686395","33252337637","732823658","5269945825","5149034756","2406843820","487986423","151389727","597902139","184065699","26287450","68895624","6525334565","34488859431","14992573426","2761115225","1400778223","226995711","4464408327","2805655399","1180988444","7905316641","18133184702","13224981881","620986149","4956189103","237027519","150521197","20975932057","230232138","90286380","233893396","421829306","52229100","176269070","125344773438","2512182176","1522024020","745279959","7598253530","71794937805","70801517995","4147887095","3337924524732","34491305626","419056562","658735699","1740794271","126989058","40395136","525758025","99796929","129854722"
"1797253347","275465982","442174184","4038368","13248296","9733882","15264259","3355790","544414","1378080","1356617","62578","261903","220387365","221570002","200207954","81081616","42620037","1472677","91562203","49216829","45875984","206927943","412896154","298744592","17837166","29160951","5913179","2137889","420844663","875698","429714","5452991","4053543","873425","4313426","1926904951","7023130","15406283","2233444","11545172","91691405","84686082","14568884","60921277693","926974075","3034074","1132380","78282089","4840014","535472","6118679","367621","971533"
"396267626603","42801726101","12842916221","146254113","1593699223","1403661422","485877828","131973434","16595906","136713836","30236178","4113697","16609836","28512550114","46766191245","33522344816","4764087856","3061554501","357730749","18947750079","12364234747","5169728872","42570891198","80081875750","58226211801","3110915554","3460142638","349346396","168189135","60075614835","260861304","68792188","526114068","421129679","178053908","445710572","147230487704","1140125802","567021080","279848049","2702641955","15010669665","20223148415","1500378653","10939984134137","156436994723","65954023","176196068","4575360193","755396163","61434027","104458412","7432270","38467817"
"95167309346","10768823605","3723626284","51273191","388733482","339075736","164018474","30157552","6608685","45116707","8991795","1537355","3103033","6739119070","12185382552","8584198435","1016906474","735044558","108357819","4548181296","2933773677","1187517470","9956950575","19426979440","13578665493","776415317","966592738","62422087","43918613","11289405348","44266895","14090986","104594440","118510827","49366351","120057498","41901492563","252839196","147170006","47024931","843691225","4136785809","4721094322","341794925","2505355554617","35219713861","20313340","49313043","1125518319","199054389","19597029","43786871","1508998","12735660"
"3316723725","449065547","140679489","1329204","35373639","12368630","4943767","758286","337698","2910959","404187","128087","178243","279875506","317431785","272103547","146172549","62544578","9892169","222186527","100993351","64214255","507132407","625352479","561673312","22515211","77873911","3771428","1515735","716005095","2808892","852714","5849112","8703123","2747523","13636509","2577100817","18703091","6361960","2362074","120472270","267120397","175151013","14490352","103072227365","1293273170","713020","6760129","36019922","8867207","1155062","1521501","230381","981226"
"6486558118","1050933155","4057789024","83483127","895522584","870353291","222415500","54316395","11791457","112864216","24615851","4248696","9997626","489231037","1807338142","1354744113","201953378","182126956","41779567","650781720","234984665","183189532","931270518","1655972967","1369085269","124631503","246665782","34313254","9431135","6484433191","16086886","7941945","62678038","39801306","8591242","10058316","11117340060","351622824","155343259","62016945","865562836","6314272273","2582331616","485688379","281147674984","3833749783","52438922","83107280","192011307","24546938","1847711","55092914","12314211","30647576"
"544848648407","61181468567","11510183015","129561588","1352382548","1267883330","606020013","64849653","19611513","143103824","29188937","3792182","17953682","40162797330","68511928644","48862509626","6251539470","4502032148","461969769","27043073365","19727562558","7579474420","62179364488","116642556149","104380419567","4631589108","3442253788","513224696","240473474","54648561729","215795124","62086543","487027301","399734325","157948510","741975636","205367014554","1014170377","691260743","195048898","1745145999","19864201969","24073548860","1317282014","15157339577503","215795394890","38329119","193504463","7334433136","1043872881","61313767","126088641","8296508","40847178"
"1046306022331","121753940670","59979172066","595267037","11621764410","4059129703","3029623664","615418571","88824471","977009457","282936716","46270271","71318166","66325820490","129496848408","79848249910","10196736161","7305421411","795745376","44760386168","32750916299","12580381211","97895724557","193525272872","188259906172","7911052743","7928218873","1097827348","378142695","163933573066","609544412","166279511","1447019045","1089636120","448598771","1289945596","323765501200","3851494096","3158559116","1628850875","135608312684","120091885148","40640716006","4163879122","26119969523457","385071303849","6670290366","12481743594","11434943632","1542703732","4011565287","9131363045","1256961831","2552000409"
"1520607082122","183735815482","61942825988","1422581094","18243513131","13441120314","7534441375","1733256357","294635077","1987899965","528755585","92046731","186655054","105114943664","162619363837","127960000223","18651181884","13807831992","1883466008","80518940861","60591028520","24459831884","167295136370","349713404140","378458563381","12128335503","8713277319","1015310589","457292844","158414403120","713533482","179311421","1542415195","1361694445","394933571","1144296184","931434884119","7601665911","6177112711","2444553110","23547230668","162233175763","196002458502","9177671665","45074593630778","606656628411","1877232446","2588483348","23126768099","2883916837","218473900","1869249767","388992142","908787152"
"7197487614497","848713318154","2708606543538","40973680491","480707741541","353086980750","151021580777","30197574564","5943693477","41066560130","10768878709","1608376941","4844060491","501350247845","846357462222","630419949418","150137263884","79942034306","12319937920","262951604933","201482167619","76458283540","531491989530","1009131003380","917681437567","38812456665","312886412086","13407232296","8276086541","2358452046416","12050198262","3143707829","29534689886","24603070230","6006264652","13733661069","7631390150884","184075274114","87325702621","39709154278","405656248761","2810061992718","3061003109488","248842958487","249956105249408","3484375674055","21857200338","33860509773","155492988793","21421459245","3281728265","24846881106","5836198440","8070781142"
"3093307627659","361240752618","932132170618","14126917061","189754280476","119801853719","53214472659","10698233006","2073758845","14205100466","3709190416","569226345","1675625968","221853580278","370541912334","282070481729","62824436964","35457272618","5535727616","133846841380","103796870322","39147488344","265625261186","511593694580","469851509033","18895328983","134420151803","6414215523","3348635699","973334893495","4939573463","1294490920","11983418483","9647211013","2455591128","6156043448","1628381695944","82274482980","30578649907","13894665337","142544928749","996047092021","1192952765869","116499405652","106637412868773","1506722920236","7659769676","11818735844","63931308355","8930958339","1229482666","8541195529","1992968706","2735592026"
"429518280263","48815521483","13980175937","177815889","1389728818","1072595332","498078637","92066572","18807146","141648298","31354490","5856109","17548364","31658335965","52676199646","37912557222","4665977404","2915272919","388872705","21235968136","13686425736","5791515500","48078582477","87038227677","66066123863","3590308734","3622322815","389085638","173807087","65320999704","270183407","71635926","529563406","419239284","181085540","508827750","156654581316","980649867","592297232","274218457","1343768678","16199336437","19927462857","1570992052","12390312553008","177724200362","67564387","141858068","4759945273","840011134","95030886","137908712","7286957","36489116"
"634376582933","68941658173","30107913104","412943970","4416553336","2529554689","1380420776","225215831","35272204","410837357","140786294","11027626","35450022","47959320671","75294086543","55013909084","8290855299","5139601744","692974054","31616132765","21824690749","8689373002","66262397808","133854101998","97391747763","4976956191","7363534254","777050967","344164446","144206391452","605062587","149288318","1045842628","814991530","336139513","779223345","303003577904","1942971375","1345369981","587228755","5827057450","49981403299","50851335920","3924112790","18224559289494","249433099429","256058120","510614057","7475508464","1034435193","129261862","393491324","39563915","105503846"
"21897462915","2521069417","1532356667","12298843","196763772","93162583","44668022","5651518","1276433","8918655","4745971","466359","1498632","1682991204","2581717571","1739195550","211353389","188610843","20226753","923394824","820810473","331228912","2404372097","4003991995","3477024780","178263875","227929751","21599482","12190030","4004540362","16552177","3625953","18964780","32861850","13370837","37842177","12591811639","49152602","86180888","14102989","242437112","1184645789","1573286904","75939238","595776683431","8678921495","7458867","10909549","325714972","59461889","13792444","11443723","344364","4690650"
"80461316266","9308026092","3009323880","31880943","500756124","274767918","104571145","15619914","5477726","40878863","11811591","1539159","2134135","6165655080","9984978215","7112788765","935213120","530595206","97937789","3816423230","2780989357","1154612227","8434797204","15963857809","12606509250","699280414","761397331","84585210","43804221","14395992678","67616677","15546562","88483026","113983399","43596494","93381536","40630132072","272139618","128095000","58391084","808233403","6220039410","5201727836","338927185","2330714228605","31435936798","16757828","52353899","1062451847","125083746","14768712","37662953","3233154","14969930"
"21965755285","2682781419","816866528","5699495","179984693","105357172","31348407","7918203","1308940","10604201","1539935","195034","1047318","1596109350","3050386108","1985891772","305799595","157226725","30194359","1186309783","699628834","299342961","2351778075","4699225101","3738137579","198997152","196760162","24779631","7267625","3233717156","12446816","2629589","22422192","29445649","10326448","21124897","10365480036","47257138","58562613","14964321","277276033","910827677","1162456333","147331422","577969274021","8425783235","7287821","10494860","312086489","31469792","5415715","5147194","329685","3381733"
"298898763525","32787790551","10386617001","132847462","1566166356","1293412282","615011931","95751321","14144919","115787791","35714258","5664614","9851418","21611250603","36355100420","24832746691","4169341889","2484767199","253648266","13768820259","9418410637","4034986449","32490073560","63636845397","45214312863","2423977364","2771049637","220338619","132022631","47807602736","178121138","52881865","392560962","355467004","135095876","395046813","124978723419","779672039","720747494","177795568","2134302407","12225564511","14648690362","1173982977","8337413749589","120040361940","42298660","167808587","3114461860","446016598","43942259","73606199","4404239","34014842"
"296478303543","32615458930","10092354133","97236767","1372385830","1128381317","451485492","59767346","16733834","163570767","37329657","4944957","12774847","21622272732","35391924207","25650753291","3855579220","1860453083","294214346","13759433200","9392644015","3724339586","30164088654","58245560658","45639548433","2442541970","2992936192","201144398","140217775","37313683185","195143600","53636501","388568433","349262107","135266099","367973437","124362116267","724995642","446109619","186211184","1359488316","11283235447","14209863175","1454490439","8344989978962","115447648632","46334444","153942497","3070884898","449945424","60067525","123363129","6490072","32560776"
"247739703954","27829805778","10190046162","119415359","1198749296","897142961","412788545","88690473","14050323","136594810","31344056","3087051","14358919","17767264873","30041544647","20454694069","2493070644","1703059731","209086983","10670991377","7676132950","2805393360","23043347277","45888139963","35232293735","1964875012","2170361921","189871664","115466722","34686736612","139549996","40771276","334764180","299788422","117765984","313696728","105229315701","699936222","594695641","157234862","1796909779","13121885420","14406637068","1400417500","6853822102818","95239652619","54638762","98921440","2630156459","459347290","39326271","106650266","3648894","31102100"
"1398557017","268427892","106141929","2025071","20294063","14175278","4935986","1452409","261899","1122467","286525","96629","283113","140986547","185993453","110331002","33612581","34855055","2197537","114050170","67503735","22890685","318071074","577232158","503003850","11239104","37443532","2519198","1515801","463002169","4816374","695528","4488734","6246841","1325859","2509415","2145503372","21209966","10137459","9088109","44329259","126352219","110705627","10350950","77215991412","754371050","1856486","3763954","31849320","7973363","2133122","1018135","287912","984713"
"19499887165","1770630370","34297274494","293362278","87876485","2770453593","230483280","14673343","14314674","152379443","132871325","58042","14223651","8381744858","9133344188","756771423","1602710391","620309934","61733221","4267936786","24465394","237771103","9324187203","79996692","233575930","248996477","7754212516","98927231","21094044","19820396433","193485802","54801658","509175498","568858371","221223559","216108728","162618218959","1896516753","2381457830","898730515","16910372943","194888509166","51622595694","3052176409","2723545149915","47933593481","232395548","546829314","1678157218","20884848","477080103","747901460","20099244","40154477"
"29311762517","78775277733","76191417455","2974647041","142550980807","10293264619","25482862207","7057805139","765150642","6018859839","660831091","560393575","515525867","1151149959","11399866446","4123506580","1502377579","1510481329","805742203","1007691298","20555196245","12483014276","16798453986","137234327836","262017350375","1690490476","725757932","51745469","143332051","8723678535","347492023","33617524","211017860","832838570","123982245","39875478","134698016741","5395180749","42584067","1203730375","13923956686","25401233199","36954676270","20261088794","806731810937","1319603393","1191955258","1053621279","498211958","1850908083","280731659","76564114","495829507","1725303552"
"6394077127","405336783","87908250","92511","21856460","93798213","26837","14768","3867","7146","6038","724","1410","35016707","169885837","715355563","339906","31207440","3568","46288207","122051296","37045","201547","583861370","191538","14251479","60271","4541073","8294216","2002814059","3229328","2757334","3874","24707","816","35098","2415945882","1311","4364","2115","54868891","42619105","12526210","24878","31046433783","1727150518","25952","51983","158912","3140","116036","135193","16650","354314"
